snapped_at,DAI,WETH
2020-05-04 00:00:00+00:00,-0.004943655951493261,-0.02222837924113641
2020-05-05 00:00:00+00:00,-0.0027414541567782665,-0.014020211459343734
2020-05-06 00:00:00+00:00,0.0007143486371936451,-0.007911562661126581
2020-05-07 00:00:00+00:00,-0.0032395659953864016,-0.016342127621395086
2020-05-08 00:00:00+00:00,0.00028121315085318866,0.052327045111881354
2020-05-09 00:00:00+00:00,-0.004365369697738527,-0.007062177045191298
2020-05-10 00:00:00+00:00,0.004431065292795125,-0.003150402415347031
2020-05-11 00:00:00+00:00,0.002566144915396182,-0.11148923784387321
2020-05-12 00:00:00+00:00,0.0007724983861725982,-0.01548056989088753
2020-05-13 00:00:00+00:00,-0.0010626720812373126,0.02103338942225985
2020-05-14 00:00:00+00:00,0.0034213486619632423,0.052049321750363475
2020-05-15 00:00:00+00:00,-0.004923887447196441,0.024352043134901358
2020-05-16 00:00:00+00:00,0.0012397687700760633,-0.05087673110157365
2020-05-17 00:00:00+00:00,0.002464416561692784,0.030937187547754874
2020-05-18 00:00:00+00:00,0.0005497601557129042,0.032673798976738055
2020-05-19 00:00:00+00:00,-0.005525776406403388,0.03279577058386174
2020-05-20 00:00:00+00:00,-0.001055488713485291,-0.00027233002289062114
2020-05-21 00:00:00+00:00,-0.0010124369012979436,-0.019246626315454485
2020-05-22 00:00:00+00:00,-0.0008533295130425038,-0.05796642307361832
2020-05-23 00:00:00+00:00,0.003171114193185464,0.0410461809305378
2020-05-24 00:00:00+00:00,-0.0016144446590395788,-0.0012389200517146648
2020-05-25 00:00:00+00:00,-0.007250480673072262,-0.02179871398862776
2020-05-26 00:00:00+00:00,0.0071414110155367735,0.012299280968684378
2020-05-27 00:00:00+00:00,0.0014915631109058691,-0.015819670624377835
2020-05-28 00:00:00+00:00,0.00031359216896536396,0.033895768784605984
2020-05-29 00:00:00+00:00,-0.0007335899610375596,0.05702363286162182
2020-05-30 00:00:00+00:00,-0.0006346544648413786,0.0025164389720941926
2020-05-31 00:00:00+00:00,-0.0005155165795395164,0.09540101552890956
2020-06-01 00:00:00+00:00,-5.557834681078661e-05,-0.045194513946931636
2020-06-02 00:00:00+00:00,0.008274878234811855,0.06971517441394148
2020-06-03 00:00:00+00:00,-0.005860400036688623,-0.047998063820945625
2020-06-04 00:00:00+00:00,-0.0018220755255164815,0.02675950532162208
2020-06-05 00:00:00+00:00,0.00029317167943029485,0.000304559909458213
2020-06-06 00:00:00+00:00,-0.0010316498716820884,-0.01830657862221674
2020-06-07 00:00:00+00:00,0.00027123428232614106,0.012881454520019986
2020-06-08 00:00:00+00:00,0.0017228582933916752,0.005970493662627696
2020-06-09 00:00:00+00:00,-0.0015037074686557346,0.010016124341502675
2020-06-10 00:00:00+00:00,0.0013195435858740997,-0.008849549824570424
2020-06-11 00:00:00+00:00,0.00013448096102602804,0.013696920400351864
2020-06-12 00:00:00+00:00,0.0007539037565205495,-0.06465102436903347
2020-06-13 00:00:00+00:00,-0.0024912325620633333,0.024126704682856825
2020-06-14 00:00:00+00:00,-0.0004980685129139849,0.004271025263459016
2020-06-15 00:00:00+00:00,0.012074969913290325,-0.027369692990462546
2020-06-16 00:00:00+00:00,-0.004230004528741409,-0.006426662078444778
2020-06-17 00:00:00+00:00,-0.003813384878750472,0.019739859288467443
2020-06-18 00:00:00+00:00,0.005535175805836979,-0.00621683855888211
2020-06-19 00:00:00+00:00,-1.83509857307404e-05,-0.011148525915957386
2020-06-20 00:00:00+00:00,-0.0010069538601163806,-0.008313141462156004
2020-06-21 00:00:00+00:00,-0.0016833396533785967,-0.0013474238282658035
2020-06-22 00:00:00+00:00,0.00038350078088968467,-0.004089687095376604
2020-06-23 00:00:00+00:00,-0.0020191285084929676,0.06360249990881695
2020-06-24 00:00:00+00:00,0.000561435037431013,-0.00011686016988132764
2020-06-25 00:00:00+00:00,0.0014857043096243219,-0.0328034143643956
2020-06-26 00:00:00+00:00,-0.0046178509296490415,-0.011396871390306984
2020-06-27 00:00:00+00:00,-0.0003808653135295584,-0.010584950477237065
2020-06-28 00:00:00+00:00,0.0018049315798887794,-0.04091235250267822
2020-06-29 00:00:00+00:00,0.0003988076515999313,0.0181730011599317
2020-06-30 00:00:00+00:00,-0.0007457040793875233,0.012767464578532284
2020-07-01 00:00:00+00:00,0.004970431235977066,-0.008606940397896778
2020-07-02 00:00:00+00:00,0.0048835871560119655,0.023453123143134746
2020-07-03 00:00:00+00:00,-0.006364182061228614,-0.020455035307465508
2020-07-04 00:00:00+00:00,0.0076761082892789975,-0.004932139541894642
2020-07-05 00:00:00+00:00,-0.0022404980421725073,0.014348099411690463
2020-07-06 00:00:00+00:00,-0.001183651951463343,-0.003282613875521534
2020-07-07 00:00:00+00:00,0.0038718375650103973,0.05580536390398816
2020-07-08 00:00:00+00:00,-0.004283473952520947,-0.009849257750099483
2020-07-09 00:00:00+00:00,0.0033974469151205854,0.036029797313680945
2020-07-10 00:00:00+00:00,0.0035680260702836003,-0.022411867207758007
2020-07-11 00:00:00+00:00,-0.0008869134125829084,-0.0030977571045207597
2020-07-12 00:00:00+00:00,0.0006783776142349589,-0.006257632488963161
2020-07-13 00:00:00+00:00,0.0004140439666901405,0.004590550045815434
2020-07-14 00:00:00+00:00,-0.002894129365044216,-0.004509660526763604
2020-07-15 00:00:00+00:00,-0.0018973954311772671,0.0032364673352454076
2020-07-16 00:00:00+00:00,-0.0016971746402282394,-0.007873137764307536
2020-07-17 00:00:00+00:00,0.0029610350235797674,-0.020056549817355496
2020-07-18 00:00:00+00:00,-0.003033495228624195,-0.0045955526742105235
2020-07-19 00:00:00+00:00,-0.0014024520159105908,0.01237668189011032
2020-07-20 00:00:00+00:00,-0.002602695714473028,0.013639245276140244
2020-07-21 00:00:00+00:00,0.00195405925217664,-0.009798812423624348
2020-07-22 00:00:00+00:00,-0.00125768843374288,0.03658292048699341
2020-07-23 00:00:00+00:00,0.017078197886297206,0.06845099842238778
2020-07-24 00:00:00+00:00,0.004552890698923676,0.043765986510295285
2020-07-25 00:00:00+00:00,0.002888635251204544,0.016717129062339353
2020-07-26 00:00:00+00:00,-0.028265918145492303,0.08834793977834199
2020-07-27 00:00:00+00:00,0.0023887280728740207,0.02024918226551531
2020-07-28 00:00:00+00:00,0.0015986149123719167,0.03168858663462348
2020-07-29 00:00:00+00:00,0.008889047098911211,-0.011603159156256204
2020-07-30 00:00:00+00:00,0.008699803283350353,-0.0004260491730425642
2020-07-31 00:00:00+00:00,0.004190997702057428,0.0547864202027144
2020-08-01 00:00:00+00:00,-0.011393304167275724,0.030931239992140647
2020-08-02 00:00:00+00:00,-0.0035815321703601133,0.11464025781326193
2020-08-03 00:00:00+00:00,0.0022666592290506576,-0.042911167259632954
2020-08-04 00:00:00+00:00,-0.006867165978546464,0.03556064717367313
2020-08-05 00:00:00+00:00,0.0027612212585608545,0.012567316039471699
2020-08-06 00:00:00+00:00,0.0008540758397102017,0.026769340158686816
2020-08-07 00:00:00+00:00,-0.0005415486546157602,-0.013491863359985423
2020-08-08 00:00:00+00:00,0.0026422798719237233,-0.037489216773467504
2020-08-09 00:00:00+00:00,0.002151149952685994,0.02821937815834552
2020-08-10 00:00:00+00:00,-0.00285911195043477,-0.0047245043770871575
2020-08-11 00:00:00+00:00,-0.00045915135617502836,0.016227227641794073
2020-08-12 00:00:00+00:00,0.0059566542098081834,-0.043370393018002495
2020-08-13 00:00:00+00:00,-0.007219424114459687,0.02286729499697593
2020-08-14 00:00:00+00:00,0.0011780866636136554,0.09469107546386102
2020-08-15 00:00:00+00:00,-0.00824689691698825,0.028053237255032393
2020-08-16 00:00:00+00:00,-0.0017291574586423613,-0.012446916056196855
2020-08-17 00:00:00+00:00,0.0006861443181810515,0.0003447502269864344
2020-08-18 00:00:00+00:00,-0.003857749655649212,-0.00180829987858111
2020-08-19 00:00:00+00:00,0.000618401932346308,-0.0216694052551496
2020-08-20 00:00:00+00:00,0.002751201692936444,-0.04018745413849789
2020-08-21 00:00:00+00:00,-0.0008673641634278535,0.024763590889744336
2020-08-22 00:00:00+00:00,0.0012226663248328046,-0.068789194529292
2020-08-23 00:00:00+00:00,-0.002066998931521421,0.01821051267835916
2020-08-24 00:00:00+00:00,0.0021202092560440285,-0.010702991540666673
2020-08-25 00:00:00+00:00,0.010170766587115743,0.04266840817765427
2020-08-26 00:00:00+00:00,-0.0024086883628593268,-0.06083766412624314
2020-08-27 00:00:00+00:00,-0.00252625451572675,0.004477665449591051
2020-08-28 00:00:00+00:00,0.003246785717568758,-0.010332153320164572
2020-08-29 00:00:00+00:00,-0.0009434739612066353,0.03379303331766703
2020-08-30 00:00:00+00:00,-0.002250066978989027,0.010435538021410729
2020-08-31 00:00:00+00:00,0.0028904810713816422,0.06889230059882134
2020-09-01 00:00:00+00:00,0.000986069316500391,0.004003726551012221
2020-09-02 00:00:00+00:00,-0.0019202762645555167,0.10040447732752966
2020-09-03 00:00:00+00:00,-0.006972021891081057,-0.07371578331127093
2020-09-04 00:00:00+00:00,-0.004270296861571498,-0.15912732621761005
2020-09-05 00:00:00+00:00,0.016908539261056958,0.031141733673846872
2020-09-06 00:00:00+00:00,-0.002539010028344668,-0.15371651876467318
2020-09-07 00:00:00+00:00,0.0018745642390046967,0.05899460708971027
2020-09-08 00:00:00+00:00,0.010058418318047536,-0.0035655721930494266
2020-09-09 00:00:00+00:00,-0.0010355832199312673,-0.04482183547990637
2020-09-10 00:00:00+00:00,0.004612565071010703,0.042940621880044993
2020-09-11 00:00:00+00:00,0.0008924785241599328,0.044236074887310295
2020-09-12 00:00:00+00:00,0.002816513502537407,0.01769763377919986
2020-09-13 00:00:00+00:00,-0.007478262448821323,0.03485661608191304
2020-09-14 00:00:00+00:00,-0.0045786222216871834,-0.05794716877916706
2020-09-15 00:00:00+00:00,0.009613589266988992,0.029148132073370192
2020-09-16 00:00:00+00:00,-0.01376064215021858,-0.032633581368457065
2020-09-17 00:00:00+00:00,-0.0051452006016059655,0.0032003474298569756
2020-09-18 00:00:00+00:00,0.004003096846664958,0.06345245787024201
2020-09-19 00:00:00+00:00,0.0010924555147830452,-0.01874864009953825
2020-09-20 00:00:00+00:00,-0.010586109108351262,0.0058952719590461555
2020-09-21 00:00:00+00:00,0.0024695289860156566,-0.03503563866441439
2020-09-22 00:00:00+00:00,-0.004006273193669086,-0.08172409093963484
2020-09-23 00:00:00+00:00,0.0030119832500366235,0.006172567940813778
2020-09-24 00:00:00+00:00,0.001000224272106432,-0.06804693150779961
2020-09-25 00:00:00+00:00,-0.0007452012440707506,0.08279404707947347
2020-09-26 00:00:00+00:00,-0.0010008294404290716,0.008158383014855275
2020-09-27 00:00:00+00:00,-0.0007479737222224007,0.007763285035176537
2020-09-28 00:00:00+00:00,0.0010241341077512345,0.005266145727201632
2020-09-29 00:00:00+00:00,0.0007834159573562646,-0.0046399615115531034
2020-09-30 00:00:00+00:00,0.001509140316360718,0.012625174282939078
2020-10-01 00:00:00+00:00,-0.0017805427378323035,-0.0032094460709242156
2020-10-02 00:00:00+00:00,0.0006136983283553093,-0.015622976590075055
2020-10-03 00:00:00+00:00,0.0007130667544649506,-0.01941584820842479
2020-10-04 00:00:00+00:00,-0.005348067372865792,0.0030993497212623566
2020-10-05 00:00:00+00:00,0.003191191358843777,0.014673967041631819
2020-10-06 00:00:00+00:00,0.00039090100983541105,0.0038932033825966883
2020-10-07 00:00:00+00:00,0.0006703607474920336,-0.0395030046595064
2020-10-08 00:00:00+00:00,-0.002260171206825522,0.005526245342767133
2020-10-09 00:00:00+00:00,0.0026365111127839725,0.025456574698877965
2020-10-10 00:00:00+00:00,0.0020110555910677792,0.04191246352223832
2020-10-11 00:00:00+00:00,-0.00341359068369026,0.015396222082660671
2020-10-12 00:00:00+00:00,8.959641828580264e-05,0.009480165323219936
2020-10-13 00:00:00+00:00,-0.001351011681481367,0.03419466870443877
2020-10-14 00:00:00+00:00,0.0006610536813893408,-0.016480864149621688
2020-10-15 00:00:00+00:00,0.000748060695287836,-0.0042652477185258775
2020-10-16 00:00:00+00:00,-0.00449276050723931,-0.006856815807311456
2020-10-17 00:00:00+00:00,0.004589897164052505,-0.0289904017573841
2020-10-18 00:00:00+00:00,-0.003318266627104414,0.006488527489143969
2020-10-19 00:00:00+00:00,0.0027365658169668846,0.0220823477478298
2020-10-20 00:00:00+00:00,-0.0016040509469984615,0.0023936938602666658
2020-10-21 00:00:00+00:00,0.0005033093988618051,-0.026575813805721715
2020-10-22 00:00:00+00:00,-0.01842719094780681,0.06192418914579001
2020-10-23 00:00:00+00:00,0.008797674511578951,0.05623834454870469
2020-10-24 00:00:00+00:00,0.00963948255908543,-0.012401293596305152
2020-10-25 00:00:00+00:00,-0.005038439865708238,0.006755929322949328
2020-10-26 00:00:00+00:00,0.0013765205757602984,-0.013290870015891798
2020-10-27 00:00:00+00:00,-0.0011120775065471037,-0.03185714424262365
2020-10-28 00:00:00+00:00,0.004626032828649573,0.02482146022772902
2020-10-29 00:00:00+00:00,0.001187935174618543,-0.03670384842388774
2020-10-30 00:00:00+00:00,-0.00013172032683334348,-0.008565987594928437
2020-10-31 00:00:00+00:00,-0.00029496480534592535,-0.01102445184832579
2020-11-01 00:00:00+00:00,-0.0022095210110793274,0.01044701241332735
2020-11-02 00:00:00+00:00,0.00017560880116939803,0.02408094841607955
2020-11-03 00:00:00+00:00,0.001124127266494663,-0.030698072342477012
2020-11-04 00:00:00+00:00,0.0029415466868124313,0.01464564197517415
2020-11-05 00:00:00+00:00,-0.0032356004618325704,0.03132956365141659
2020-11-06 00:00:00+00:00,0.0004100578776155186,0.03645783351607079
2020-11-07 00:00:00+00:00,0.0018360923770232036,0.09121177190653018
2020-11-08 00:00:00+00:00,0.0013898232945484344,-0.04590975979944556
2020-11-09 00:00:00+00:00,-0.0036398366409147558,0.04584012098502921
2020-11-10 00:00:00+00:00,0.00094791440248327,-0.02572589845439932
2020-11-11 00:00:00+00:00,-0.004505384359805034,0.014288061846975175
2020-11-12 00:00:00+00:00,0.0017887626535226337,0.028052436524557578
2020-11-13 00:00:00+00:00,8.520632967781976e-05,-0.0015163235291657529
2020-11-14 00:00:00+00:00,0.0003633906195900172,0.026746806455751226
2020-11-15 00:00:00+00:00,0.000671328646833079,-0.027375801162866864
2020-11-16 00:00:00+00:00,0.000340960882567941,-0.029547137031928017
2020-11-17 00:00:00+00:00,-0.0034977269905368882,0.028027489236854386
2020-11-18 00:00:00+00:00,0.0002485661243403405,0.04571540290666487
2020-11-19 00:00:00+00:00,-0.00045240718302205513,-0.008633299249866333
2020-11-20 00:00:00+00:00,0.00017183506253458988,-0.015512142389156658
2020-11-21 00:00:00+00:00,-0.00012865915503795441,0.07800012877210971
2020-11-22 00:00:00+00:00,-0.0017566841298276479,0.07167688009964035
2020-11-23 00:00:00+00:00,-0.004522862226843944,0.023073584072964337
2020-11-24 00:00:00+00:00,0.0030993069898899548,0.08129872656050363
2020-11-25 00:00:00+00:00,-0.0012086587537284428,-0.006679202143193841
2020-11-26 00:00:00+00:00,0.00206197271121865,-0.06098193772582139
2020-11-27 00:00:00+00:00,0.0009968614918041475,-0.09165710593449639
2020-11-28 00:00:00+00:00,0.003026664097667266,-0.0032208440118468573
2020-11-29 00:00:00+00:00,-0.004242313258880422,0.03930666151479567
2020-11-30 00:00:00+00:00,0.0023791800086840256,0.06434234993497423
2020-12-01 00:00:00+00:00,0.0028685557979196835,0.06791603504445565
2020-12-02 00:00:00+00:00,-0.006832148524120584,-0.03708107888245493
2020-12-03 00:00:00+00:00,0.0018873893711465963,0.015043536315072714
2020-12-04 00:00:00+00:00,0.0036714445168344904,0.02878201290770921
2020-12-05 00:00:00+00:00,0.0009746615956212285,-0.07731174418499087
2020-12-06 00:00:00+00:00,-0.0035478601678614868,0.040103106919143094
2020-12-07 00:00:00+00:00,0.003932640513188771,0.011920232959219845
2020-12-08 00:00:00+00:00,-0.0014847436910642641,-0.01571951001162386
2020-12-09 00:00:00+00:00,-0.00131927849491116,-0.06653770701178718
2020-12-10 00:00:00+00:00,-0.00047123745799177797,0.03380334547583885
2020-12-11 00:00:00+00:00,0.0018557354059174328,-0.023336875097138332
2020-12-12 00:00:00+00:00,-0.0017610154650486158,-0.026949602018212282
2020-12-13 00:00:00+00:00,-0.003108717749992787,0.041212411167673046
2020-12-14 00:00:00+00:00,0.0028153639863023727,0.03850727226624162
2020-12-15 00:00:00+00:00,-0.001713538642833808,-0.008338625547835932
2020-12-16 00:00:00+00:00,-2.9345746190010454e-05,0.006166021952674683
2020-12-17 00:00:00+00:00,-0.0016900715162980495,0.076593580717633
2020-12-18 00:00:00+00:00,-0.0022787144784664486,0.012447824997674495
2020-12-19 00:00:00+00:00,0.0020542388115098774,0.015236931454270852
2020-12-20 00:00:00+00:00,0.0008623030957652946,0.009194177381785629
2020-12-21 00:00:00+00:00,0.002318109840036989,-0.0348982657277519
2020-12-22 00:00:00+00:00,-0.0013126273364320047,-0.04046045863767578
2020-12-23 00:00:00+00:00,0.0024543149994251173,0.03566002129191492
2020-12-24 00:00:00+00:00,0.0041831969822849115,-0.08173108991945632
2020-12-25 00:00:00+00:00,-0.00456983965124683,0.046440797813708024
2020-12-26 00:00:00+00:00,0.0005674293865765979,0.020183299771897367
2020-12-27 00:00:00+00:00,0.0014605476399499728,0.014360134468181407
2020-12-28 00:00:00+00:00,-0.0001631796036366184,0.08023665237254463
2020-12-29 00:00:00+00:00,0.0011663972278343048,0.06339155318123524
2020-12-30 00:00:00+00:00,-0.0023637401440607256,0.005808152866045191
2020-12-31 00:00:00+00:00,0.0006451543689848533,0.0216086460062499
2021-01-01 00:00:00+00:00,-0.0022757081994348245,-0.018908206027249186
2021-01-02 00:00:00+00:00,0.0014086039228899936,-0.010741170877678563
2021-01-03 00:00:00+00:00,0.0014504326454825613,0.06480592826422082
2021-01-04 00:00:00+00:00,0.002343054380619437,0.23082023467082813
2021-01-05 00:00:00+00:00,-0.0058180097255917055,0.04407909768677776
2021-01-06 00:00:00+00:00,-0.0015089232931171917,0.0710029201808311
2021-01-07 00:00:00+00:00,0.005525864256788899,0.08506018632665846
2021-01-08 00:00:00+00:00,-0.0056626695582969394,0.016565157596021507
2021-01-09 00:00:00+00:00,-0.001788690636790658,-0.00248933861664824
2021-01-10 00:00:00+00:00,0.0073659017584019,0.04745361628553102
2021-01-11 00:00:00+00:00,-0.0055681561717194515,-0.009023654017560112
2021-01-12 00:00:00+00:00,0.009450272056241877,-0.15140897608458115
2021-01-13 00:00:00+00:00,-0.0066261697614306905,-0.040025177003913726
2021-01-14 00:00:00+00:00,-0.0017695466212273732,0.0787571213925986
2021-01-15 00:00:00+00:00,0.00015897378908302437,0.07579788287748013
2021-01-16 00:00:00+00:00,-0.0021118113900938963,-0.039646037671522194
2021-01-17 00:00:00+00:00,0.002062823617984669,0.05266915958119611
2021-01-18 00:00:00+00:00,-0.0022212762608477938,0.0006314457609972735
2021-01-19 00:00:00+00:00,0.001712269087401081,0.017384538505333502
2021-01-20 00:00:00+00:00,-0.0018696252875227656,0.09298750127389166
2021-01-21 00:00:00+00:00,-0.000991201519090166,-0.006021280204708823
2021-01-22 00:00:00+00:00,0.004103210357660732,-0.18998063586986458
2021-01-23 00:00:00+00:00,-0.0011022945808584872,0.08929012379000856
2021-01-24 00:00:00+00:00,-0.002333212992570546,-0.0057400420900117766
2021-01-25 00:00:00+00:00,0.0020959727250774276,0.12020600222925726
2021-01-26 00:00:00+00:00,0.0008627516862365501,-0.04737577012525929
2021-01-27 00:00:00+00:00,0.0001860612160906579,0.027772344139880722
2021-01-28 00:00:00+00:00,-0.0015272043473621563,-0.088087409962748
2021-01-29 00:00:00+00:00,-0.003976878332094258,0.06348242839572649
2021-01-30 00:00:00+00:00,-0.0022362977958011354,0.03870922239211172
2021-01-31 00:00:00+00:00,0.0016055760718867535,-0.002848066563874596
2021-02-01 00:00:00+00:00,0.004219310580874113,-0.04495145072087148
2021-02-02 00:00:00+00:00,-0.0011492544437155534,0.03375251871176577
2021-02-03 00:00:00+00:00,0.0016702784323164958,0.10783434631279842
2021-02-04 00:00:00+00:00,-0.001238734946351583,0.09170296044550064
2021-02-05 00:00:00+00:00,0.0019511072395788248,-0.037731489477097035
2021-02-06 00:00:00+00:00,0.00036263672027559606,0.07212526022866683
2021-02-07 00:00:00+00:00,-0.0029022516428664873,-0.025034548462449457
2021-02-08 00:00:00+00:00,0.001843412823990431,-0.04358251036979688
2021-02-09 00:00:00+00:00,-0.000775399921543658,0.08468812356676558
2021-02-10 00:00:00+00:00,-0.0025389787268582115,0.010759059302241525
2021-02-11 00:00:00+00:00,0.0030270449008942915,-0.010841522840734363
2021-02-12 00:00:00+00:00,-0.00026871249219049187,0.02172731337493161
2021-02-13 00:00:00+00:00,-0.0019900510840031222,0.031278991828552094
2021-02-14 00:00:00+00:00,0.0016078692849298385,-0.016357471730713335
2021-02-15 00:00:00+00:00,-0.0013602944156606697,-0.0026572862080316284
2021-02-16 00:00:00+00:00,0.003803207434681047,-0.015314549486713958
2021-02-17 00:00:00+00:00,-0.0009241029642246979,-0.00044631347779855446
2021-02-18 00:00:00+00:00,-6.232137837604073e-05,0.03436253589089322
2021-02-19 00:00:00+00:00,0.0001945781118802936,0.04771647712827942
2021-02-20 00:00:00+00:00,0.0034016465978692753,0.01238500133691467
2021-02-21 00:00:00+00:00,-0.002390095978279185,-0.024077861332277628
2021-02-22 00:00:00+00:00,0.0018950402501535912,0.012603352106711263
2021-02-23 00:00:00+00:00,-0.0005377421415834528,-0.08458373730206326
2021-02-24 00:00:00+00:00,0.0030398680667193512,-0.13234226132127347
2021-02-25 00:00:00+00:00,0.003214799185980061,0.04048671815723903
2021-02-26 00:00:00+00:00,-0.011982059446714417,-0.10631403538802964
2021-02-27 00:00:00+00:00,0.009595595898949021,-0.0029814215469574634
2021-02-28 00:00:00+00:00,-0.001279900825512291,0.005239544290510878
2021-03-01 00:00:00+00:00,-0.0009643376636427354,-0.03473655827693012
2021-03-02 00:00:00+00:00,3.056760657138731e-05,0.09978178441708607
2021-03-03 00:00:00+00:00,0.0012604741027092683,-0.046347895357749636
2021-03-04 00:00:00+00:00,-0.00600652503618924,0.056956764900655266
2021-03-05 00:00:00+00:00,0.005794948040135336,-0.023755188143272044
2021-03-06 00:00:00+00:00,-0.005081249656127209,-0.0053682598465965015
2021-03-07 00:00:00+00:00,0.001331925887872664,0.08100018546625076
2021-03-08 00:00:00+00:00,-0.003290479925555659,0.038842025762346744
2021-03-09 00:00:00+00:00,0.0031477211579740722,0.06083062530194816
2021-03-10 00:00:00+00:00,0.0016028019360506793,0.016205325265508108
2021-03-11 00:00:00+00:00,-0.004747714796669628,-0.034568350458252795
2021-03-12 00:00:00+00:00,0.005239668169872426,0.014782765266596165
2021-03-13 00:00:00+00:00,0.00020927922241790412,-0.03320091035510142
2021-03-14 00:00:00+00:00,7.967124136921098e-05,0.08338489342836475
2021-03-15 00:00:00+00:00,0.00026192026064771924,-0.02946897455353792
2021-03-16 00:00:00+00:00,-0.0017077663734436292,-0.03961045146699327
2021-03-17 00:00:00+00:00,-0.002563964357260747,0.0004695097641826962
2021-03-18 00:00:00+00:00,0.003005410303401453,0.012217132478819615
2021-03-19 00:00:00+00:00,0.0003348648163045958,-0.02117555016703676
2021-03-20 00:00:00+00:00,-0.0025414528695281513,0.01861956775872642
2021-03-21 00:00:00+00:00,0.002566876006357156,-0.0033647928356259627
2021-03-22 00:00:00+00:00,-0.0012350599967449459,-0.010836650662409575
2021-03-23 00:00:00+00:00,0.0012944505403523101,-0.058891496746229066
2021-03-24 00:00:00+00:00,-0.004929508424995867,-0.00691585977665099
2021-03-25 00:00:00+00:00,0.002884787091227388,-0.05512456202586513
2021-03-26 00:00:00+00:00,-0.002205646955836303,0.0009735669484953746
2021-03-27 00:00:00+00:00,0.0012059393867178017,0.06860535161148995
2021-03-28 00:00:00+00:00,0.0011399578052828335,0.010489465941892817
2021-03-29 00:00:00+00:00,0.00014449994297891953,-0.017087874828448868
2021-03-30 00:00:00+00:00,-0.003272528598893918,0.07185982127585255
2021-03-31 00:00:00+00:00,0.0010585472665542793,0.015972085762846255
2021-04-01 00:00:00+00:00,-0.0011924362969478485,0.0401911142878415
2021-04-02 00:00:00+00:00,0.0019376912839899883,0.02739197362706758
2021-04-03 00:00:00+00:00,0.0013140124301639021,0.07825395637283439
2021-04-04 00:00:00+00:00,-0.0027556688980673733,-0.05800842429418651
